sample_id,origin,path,sha256,size_bytes,format,label,serializer,container_chain,Inner_pickle_path,repo_id,used_in_RQ
2-2-B-00168,Public Artifact Benign,data/public_artifact_benign/2-2-B-00168.pt,77987130aa9e1db064352784d60045b65cb8cfc314e02701d6adb08a0355d5e7,54932771,pt,F,pickle,,,jameslahm/yoloe,1;2;3
2-2-B-00169,Public Artifact Benign,data/public_artifact_benign/2-2-B-00169.pt,c74fcdd4167bcabf9be79079e6af1b4028e5b61e83d27041b62784d35149a9d5,67026518,pt,F,pickle,,,jameslahm/yoloe,1;2;3
2-2-B-00170,Public Artifact Benign,data/public_artifact_benign/2-2-B-00170.pt,198c82c057ea023144b094a8075d3d046c1222c603a503e35043bcdb4c4d8002,56016240,pt,F,pickle,,,jameslahm/yoloe,1;2;3
2-2-B-00171,Public Artifact Benign,data/public_artifact_benign/2-2-B-00171.pt,0e8156f100cc15c3c3bcc7c326176ecf8655b6702b12a58ccbe1df5916241a08,45308929,pt,F,pickle,,,jameslahm/yoloe,1;2;3
2-2-B-00172,Public Artifact Benign,data/public_artifact_benign/2-2-B-00172.pt,a234e9e0f3f5b43da4f899f30c67146a9e404b6e08f4472d0907e3b3f23e1489,95659301,pt,F,pickle,,,Bingsu/yolo-world-mirror,1;2;3
2-2-B-00173,Public Artifact Benign,data/public_artifact_benign/2-2-B-00173.pt,5136111f0d6f39ae04c5da32a3cc8ca24939181a45bf2f6a7854df19fca61431,20609019,pt,F,pickle,,,jameslahm/yoloe,1;2;3
2-2-B-00174,Public Artifact Benign,data/public_artifact_benign/2-2-B-00174.pt,d78914e35040c7f4a737d2aaf6d5d7cc4e0e5ac1a255fcf8f7c9cc07ce0a66da,23940203,pt,F,pickle,,,jameslahm/yoloe,1;2;3
2-2-B-00175,Public Artifact Benign,data/public_artifact_benign/2-2-B-00175.pt,08d6935bc8e233e2a03918dc34285f2647b56ee86746a075239ada8718efa121,54922118,pt,F,pickle,,,jameslahm/yoloe,1;2;3
2-2-B-00176,Public Artifact Benign,data/public_artifact_benign/2-2-B-00176.pt,f549ce4d03c71d6dcd5af0a0c9076745a74ff938f1510edf6ab31393454fd2ae,62039485,pt,F,pickle,,,jameslahm/yoloe,1;2;3
2-2-B-00177,Public Artifact Benign,data/public_artifact_benign/2-2-B-00177.pt,c1e0cbe709f6b326ce7a7755a8211ea0feb59887a451038090a0373e8abca682,45298798,pt,F,pickle,,,jameslahm/yoloe,1;2;3
2-2-B-00178,Public Artifact Benign,data/public_artifact_benign/2-2-B-00178.pt,76835053ef0f52578debfb62ddf3b849471f7fafd194728ea9aec9d0cb9bf951,92437531,pt,F,pickle,,,jameslahm/yoloe,1;2;3
2-2-B-00179,Public Artifact Benign,data/public_artifact_benign/2-2-B-00179.pt,6535c03eeeb1da417637c9f8ed732e7d9e5d2521446b4ef1423a00578bddbc20,27570549,pt,F,pickle,,,jameslahm/yoloe,1;2;3
2-2-B-00180,Public Artifact Benign,data/public_artifact_benign/2-2-B-00180.pt,5c3bf4d01edc93eb0250cac06cb8e062c529eefa5c065c8834ed263e0092650b,23914598,pt,F,pickle,,,jameslahm/yoloe,1;2;3
2-2-B-00181,Public Artifact Benign,data/public_artifact_benign/2-2-B-00181.pt,653eebb30c539e60390863a423eb14cef1bf7fed1875a4511e266b0884f63e75,56319807,pt,F,pickle,,,jameslahm/yoloe,1;2;3
2-2-B-00182,Public Artifact Benign,data/public_artifact_benign/2-2-B-00182.pt,a247e963341bafca421deae39a82f0a6627c3c7fac4564473b4e0149f65b2fd8,103448517,pt,F,pickle,,,jameslahm/yoloe,1;2;3
2-2-B-00183,Public Artifact Benign,data/public_artifact_benign/2-2-B-00183.pt,512acf713186bd252c4ecc11d228d40f14e17d078b79a7c44e725a44e09bef6e,147954213,pt,F,pickle,,,Bingsu/yolo-world-mirror,1;2;3
2-2-B-00184,Public Artifact Benign,data/public_artifact_benign/2-2-B-00184.pt,937a160287e00601b3c7a5c212fd99608cf071706fc5529b4b71132bd90095e6,92427174,pt,F,pickle,,,jameslahm/yoloe,1;2;3
2-2-B-00185,Public Artifact Benign,data/public_artifact_benign/2-2-B-00185.pt,942ae859a8fd43877af6e0d9e63e11620d58e4f96d0704f2955613218df6cd54,56007207,pt,F,pickle,,,jameslahm/yoloe,1;2;3
2-2-B-00186,Public Artifact Benign,data/public_artifact_benign/2-2-B-00186.pt,22ed131030aaf1985d34f2ed58576c2fb7f30d5dbe0c435574a1c073c475920f,24239013,pt,F,pickle,,,jameslahm/yoloe,1;2;3
2-2-B-00187,Public Artifact Benign,data/public_artifact_benign/2-2-B-00187.pt,40f461d5691a10964c6f42bdee27db59c89b3c5873da88de0771cf6d7cc3b124,20583846,pt,F,pickle,,,jameslahm/yoloe,1;2;3
2-2-B-00188,Public Artifact Benign,data/public_artifact_benign/2-2-B-00188.bin,8aeecd425e761739ae15f420cac1046cfbe65564d028196d8edba00d6797c136,4283,bin,F,pickle,,,minuva/MiniLMv2-toxic-jigsaw,1;2;3
2-2-B-00190,Public Artifact Benign,data/public_artifact_benign/2-2-B-00190.bin,2ac2c54b3101d398e615da3063675f42d87d6058d72aaf641be336a7503c3804,2927,bin,F,pickle,,,philschmid/tiny-bert-sst2-distilled,1;2;3
2-2-B-00191,Public Artifact Benign,data/public_artifact_benign/2-2-B-00191.bin,87eba57770d6a732b822fe5b995d45644035322d2cc476b45c94d7d50b111e86,4288,bin,F,pickle,,,timinar/baby-llama-58m,1;2;3
2-2-B-00192,Public Artifact Benign,data/public_artifact_benign/2-2-B-00192.pt,d545bf1add5aa736a4febac4f4f9245a6d596cd0fe70d5d57989fe0cb9e626ca,6389512,pt,F,pickle,,,KoreaPeter/ms-eff-gcvit-deepfake-b5-ff-plus-plus,1;2;3
2-2-B-00194,Public Artifact Benign,data/public_artifact_benign/2-2-B-00194.pt,542074404f8290817b73e6ae3e3a147ae700023ba7199103099e36b36d203beb,58603269,pt,F,pickle,,,Bingsu/yolo-world-mirror,1;2;3
2-2-B-00195,Public Artifact Benign,data/public_artifact_benign/2-2-B-00195.bin,9e73a46f5156d8602bde5c1d0d60e658e0dc00339949ca3dfcada6188f28678c,1718660936,bin,F,pickle,,,flair/ner-multi,1;2;3
2-2-B-00200,Public Artifact Benign,data/public_artifact_benign/2-2-B-00200.bin,de6cfb26621bcfd1c495189a25bed7f143d7ce31b4316613a433e9773dabb4f3,8504,bin,F,pickle,,,microsoft/GUI-Actor-7B-Qwen2.5-VL,1;2;3
2-2-B-00201,Public Artifact Benign,data/public_artifact_benign/2-2-B-00201.bin,66215b73b3b13687cbe049e66e4c833ec4e8ede0c26611f4e787f622cdac6ea7,5051,bin,F,pickle,,,knalin55/CUNI_FT-CROSS-LoRA,1;2;3
2-2-B-00202,Public Artifact Benign,data/public_artifact_benign/2-2-B-00202.bin,1936d5160fc581636dda01753b26bf26dba5209c8023882a53d343cc4af65656,1479587019,bin,F,pickle,,,flair/ner-german-legal,1;2;3
2-2-B-00203,Public Artifact Benign,data/public_artifact_benign/2-2-B-00203.bin,43f0b2dd74ade8e773d9800edbd804abcacc6217c6fc5b7cbcdcce6ea4e69e79,3771,bin,F,pickle,,,medalpaca/medalpaca-7b,1;2;3
2-2-B-00205,Public Artifact Benign,data/public_artifact_benign/2-2-B-00205.pt,534364abfe584ae9507e6e7d35bdfb0c35058b65dd8272b88bb301521a1d7741,27162981,pt,F,pickle,,,Bingsu/yolo-world-mirror,1;2;3
2-2-B-00206,Public Artifact Benign,data/public_artifact_benign/2-2-B-00206.pt,b5684835e79fd8b805459e0f7a0f9daa437e421cb4a214fff45ec4ac61767ef9,23850795,pt,F,pickle,,,MidnightRunner/Ultralytics,1;2;3
2-2-B-00209,Public Artifact Benign,data/public_artifact_benign/2-2-B-00209.pt,32ada96a3aad2ed0c9e900d4de047e0f63cb72ce654a3ed65baca5eaec255436,23826114,pt,F,pickle,,,MidnightRunner/Ultralytics,1;2;3
2-2-B-00210,Public Artifact Benign,data/public_artifact_benign/2-2-B-00210.pt,029e36039b533e26a4b380af78957eb4fb85bc417b1df0a189af0483b7f40fa7,6777003,pt,F,pickle,,,MidnightRunner/Ultralytics,1;2;3
2-2-B-00214,Public Artifact Benign,data/public_artifact_benign/2-2-B-00214.pt,55f1db15ceed68cb2035bdf1fe4b6152bce2c56915c7e16653a192f86deeb4a0,23853795,pt,F,pickle,,,MidnightRunner/Ultralytics,1;2;3
2-2-B-00215,Public Artifact Benign,data/public_artifact_benign/2-2-B-00215.pt,0dc8136e6278f6c9986cb075e7921d232e4940928ef9d0e4518e7fcc678e3dfd,6841144,pt,F,pickle,,,MidnightRunner/Ultralytics,1;2;3
